Chr,Gene_Name,10_S254,11_S255,12_S256,1_S245,2_S246,3_S247,4_S248,5_S249,6_S250,7_S251,8_S252,9_S253
chr1,Ercc5,22.0,22.0,25.0,32.0,66.0,26.0,23.0,24.0,37.0,22.0,31.0,32.0
chr1,Esrrg,13.0,14.0,14.0,14.0,14.0,13.0,13.0,14.0,13.0,14.0,14.0,13.0
chr1,Etnk2,,,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,,2.0
chr1,Eya1,12.0,14.0,17.0,15.0,15.0,14.0,14.0,15.0,15.0,14.0,16.0,15.0
chr1,F11r,2.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0
chr1,F5,47.0,47.0,,47.0,47.0,47.0,9.0,47.0,48.0,27.0,17.0,47.0
chr1,Fam117b,24.0,21.0,27.0,27.0,51.0,22.0,22.0,26.0,27.0,25.0,26.0,23.0
chr1,Fam126b,53.0,57.0,59.0,64.0,114.0,49.0,59.0,61.0,70.0,54.0,64.0,66.0
chr1,Fam135a,33.0,36.0,51.0,58.0,105.0,27.0,35.0,42.0,79.0,48.0,45.0,62.0
chr1,Fam163a,37.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
chr1,Fam168b,47.0,49.0,54.0,66.0,90.0,51.0,52.0,46.0,81.0,47.0,65.0,70.0
chr1,Fam174a,14.0,15.0,16.0,18.0,44.0,18.0,16.0,14.0,29.0,17.0,23.0,23.0
chr1,Fam20b,49.0,53.0,58.0,52.0,59.0,54.0,55.0,57.0,57.0,53.0,55.0,56.0
chr1,Fam72a,8.0,1.0,2.0,1.0,7.0,3.0,1.0,3.0,6.0,2.0,6.0,4.0
chr1,Fam78b,9.0,11.0,12.0,15.0,51.0,8.0,12.0,8.0,25.0,7.0,30.0,14.0
chr1,Farp2,38.0,49.0,51.0,51.0,54.0,48.0,48.0,48.0,52.0,47.0,52.0,51.0
chr1,Farsb,11.0,17.0,21.0,21.0,47.0,20.0,23.0,18.0,29.0,15.0,27.0,29.0
chr1,Fastkd2,18.0,17.0,14.0,24.0,45.0,15.0,19.0,19.0,24.0,17.0,24.0,33.0
chr1,Fbxo28,30.0,31.0,38.0,55.0,93.0,26.0,32.0,28.0,63.0,36.0,52.0,57.0
chr1,Fcer1g,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
chr1,Fcgr2b,2.0,2.0,4.0,7.0,9.0,6.0,4.0,6.0,9.0,5.0,4.0,5.0
chr1,Fcgr3,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
chr1,Fh1,16.0,17.0,30.0,21.0,77.0,19.0,22.0,28.0,26.0,12.0,36.0,29.0
chr1,Fhl2,9.0,16.0,8.0,18.0,41.0,18.0,16.0,28.0,36.0,22.0,14.0,15.0
chr1,Flvcr1,17.0,27.0,31.0,36.0,60.0,26.0,30.0,28.0,43.0,26.0,31.0,50.0
chr1,Fmn2,76.0,76.0,79.0,91.0,283.0,50.0,48.0,58.0,181.0,67.0,81.0,76.0
chr1,Fmo1,4.0,3.0,4.0,5.0,7.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0
chr1,Fmo2,3.0,,13.0,,5.0,1.0,3.0,2.0,4.0,2.0,,3.0
chr1,Fmod,10.0,10.0,4.0,11.0,11.0,6.0,8.0,10.0,10.0,9.0,5.0,10.0
chr1,Fn1,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,33.0,31.0,31.0,31.0
chr1,Fzd5,3.0,,4.0,16.0,20.0,,3.0,2.0,2.0,7.0,10.0,10.0
chr1,Fzd7,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,17.0,17.0
chr1,G0s2,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
chr1,Gas5,34.0,45.0,46.0,46.0,47.0,44.0,44.0,45.0,44.0,41.0,44.0,48.0
chr1,Gdap1,44.0,62.0,55.0,53.0,109.0,55.0,51.0,55.0,78.0,47.0,50.0,63.0
chr1,Gigyf2,27.0,18.0,26.0,24.0,58.0,18.0,20.0,20.0,40.0,20.0,23.0,32.0
chr1,Gin1,7.0,9.0,9.0,9.0,11.0,9.0,9.0,9.0,10.0,10.0,11.0,11.0
chr1,Glb1l,9.0,10.0,10.0,13.0,14.0,10.0,11.0,10.0,10.0,8.0,9.0,12.0
chr1,Gli2,16.0,25.0,35.0,38.0,54.0,29.0,25.0,37.0,48.0,39.0,23.0,41.0
chr1,Glrx2,43.0,79.0,64.0,77.0,88.0,55.0,68.0,52.0,67.0,48.0,79.0,82.0
chr1,Gls,188.0,254.0,256.0,247.0,316.0,210.0,237.0,244.0,283.0,217.0,254.0,290.0
chr1,Glul,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
chr1,Gm10516,18.0,46.0,43.0,42.0,70.0,40.0,49.0,39.0,55.0,39.0,35.0,55.0
chr1,Gm10561,1.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0
chr1,Gm16582,1.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,5.0,3.0,2.0,2.0
chr1,Gm16701,8.0,8.0,10.0,10.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0
chr1,Gm16894,3.0,1.0,1.0,4.0,6.0,4.0,6.0,3.0,6.0,3.0,3.0,4.0
chr1,Gm20257,,,,,,,,1.0,,1.0,,1.0
chr1,Gm2061,5.0,5.0,13.0,8.0,15.0,12.0,13.0,6.0,11.0,12.0,7.0,8.0
chr1,Gm20743,,,1.0,,2.0,,,1.0,4.0,1.0,,
chr1,Gm20753,6.0,9.0,12.0,9.0,13.0,12.0,13.0,12.0,16.0,10.0,12.0,14.0
chr1,Gm28822,,,,4.0,4.0,,2.0,2.0,2.0,14.0,,
chr1,Gm29483,1.0,,2.0,1.0,10.0,1.0,6.0,1.0,1.0,1.0,3.0,2.0
chr1,Gm32391,17.0,20.0,34.0,24.0,30.0,31.0,37.0,21.0,32.0,25.0,23.0,27.0
chr1,Gm32810,,,,,1.0,,,4.0,3.0,3.0,,2.0
chr1,Gm46091,29.0,24.0,24.0,25.0,37.0,31.0,26.0,33.0,31.0,23.0,25.0,32.0
chr1,Gm5069,2.0,8.0,17.0,15.0,18.0,14.0,18.0,18.0,18.0,15.0,13.0,16.0
chr1,Gm53065,,,,,1.0,,,,,2.0,,
chr1,Gm7160,1.0,1.0,,4.0,4.0,2.0,,2.0,2.0,2.0,1.0,6.0
chr1,Gm7694,30.0,45.0,31.0,52.0,53.0,45.0,38.0,52.0,53.0,36.0,35.0,46.0
chr1,Gm7889,1.0,2.0,2.0,3.0,5.0,2.0,3.0,5.0,5.0,3.0,5.0,4.0
chr1,Gm973,22.0,19.0,23.0,25.0,29.0,24.0,22.0,25.0,29.0,22.0,23.0,24.0
chr1,Gmppa,3.0,7.0,10.0,8.0,12.0,6.0,10.0,9.0,9.0,6.0,5.0,9.0
chr1,Gorab,11.0,10.0,13.0,11.0,26.0,11.0,11.0,14.0,20.0,13.0,13.0,12.0
chr1,Gpatch2,40.0,40.0,48.0,42.0,109.0,38.0,44.0,57.0,63.0,42.0,41.0,50.0
chr1,Gpc1,26.0,56.0,39.0,42.0,116.0,54.0,49.0,31.0,32.0,29.0,69.0,73.0
chr1,Gpr1,,,3.0,,7.0,1.0,,2.0,2.0,1.0,1.0,1.0
chr1,Gpr161,77.0,77.0,72.0,72.0,83.0,79.0,73.0,76.0,74.0,71.0,78.0,75.0
chr1,Gpr25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
chr1,Gpr37l1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
chr1,Gpr45,47.0,62.0,69.0,72.0,113.0,72.0,81.0,70.0,103.0,72.0,85.0,93.0
chr1,Gpr52,8.0,4.0,6.0,6.0,11.0,8.0,8.0,7.0,8.0,6.0,5.0,9.0
chr1,Grem2,17.0,16.0,20.0,20.0,20.0,18.0,18.0,19.0,20.0,20.0,20.0,20.0
chr1,Gsta3,,,,,8.0,1.0,,,6.0,1.0,,
chr1,Gtf3c3,27.0,25.0,29.0,20.0,41.0,21.0,21.0,26.0,26.0,21.0,24.0,24.0
chr1,Gulp1,6.0,10.0,8.0,14.0,14.0,9.0,4.0,14.0,12.0,10.0,9.0,14.0
chr1,H3f3a,14.0,9.0,20.0,33.0,39.0,8.0,23.0,12.0,26.0,23.0,23.0,28.0
chr1,Hdac4,63.0,74.0,72.0,70.0,230.0,58.0,34.0,48.0,103.0,29.0,98.0,114.0
chr1,Hdlbp,6.0,21.0,17.0,19.0,51.0,12.0,13.0,16.0,25.0,8.0,18.0,21.0
chr1,Hecw2,44.0,34.0,38.0,39.0,70.0,37.0,41.0,37.0,42.0,40.0,43.0,40.0
chr1,Hes6,9.0,7.0,7.0,7.0,10.0,6.0,8.0,7.0,8.0,5.0,7.0,7.0
chr1,Hhat,3.0,,2.0,2.0,10.0,1.0,3.0,8.0,1.0,2.0,4.0,
chr1,Hibch,8.0,9.0,9.0,9.0,12.0,9.0,9.0,9.0,10.0,9.0,9.0,10.0
chr1,Hjurp,10.0,10.0,16.0,16.0,16.0,13.0,14.0,12.0,16.0,12.0,13.0,16.0
chr1,Hmcn1,7.0,1.0,5.0,3.0,28.0,6.0,1.0,10.0,37.0,1.0,9.0,12.0
chr1,Hnrnpu,26.0,26.0,26.0,26.0,29.0,26.0,27.0,27.0,26.0,27.0,26.0,29.0
chr1,Hs6st1,21.0,21.0,25.0,30.0,61.0,22.0,22.0,21.0,26.0,31.0,26.0,28.0
chr1,Hsd11b1,7.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0
chr1,Hsd17b7,28.0,28.0,27.0,27.0,28.0,28.0,28.0,27.0,28.0,27.0,30.0,28.0
chr1,Hspd1,2.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,6.0
chr1,Hspe1,1.0,2.0,1.0,7.0,8.0,3.0,4.0,3.0,7.0,1.0,7.0,4.0
chr1,Htr5b,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
chr1,Ica1l,16.0,22.0,23.0,22.0,35.0,24.0,23.0,22.0,25.0,22.0,22.0,23.0
chr1,Idh1,15.0,14.0,15.0,21.0,33.0,15.0,15.0,19.0,22.0,17.0,20.0,20.0
chr1,Ifi203,1.0,6.0,9.0,9.0,9.0,,3.0,6.0,12.0,10.0,5.0,10.0
chr1,Igfbp2,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
chr1,Igfbp5,30.0,30.0,30.0,37.0,34.0,30.0,30.0,34.0,34.0,30.0,30.0,30.0
chr1,Igsf8,54.0,59.0,57.0,62.0,65.0,63.0,61.0,57.0,56.0,54.0,54.0,57.0
chr1,Igsf9,,,2.0,4.0,13.0,,,,3.0,1.0,,
chr1,Ikzf2,24.0,28.0,41.0,45.0,49.0,36.0,37.0,41.0,52.0,44.0,40.0,53.0
chr1,Il1r1,31.0,39.0,40.0,43.0,43.0,30.0,36.0,42.0,41.0,40.0,35.0,43.0
chr1,Ildr2,150.0,124.0,180.0,156.0,265.0,134.0,140.0,156.0,178.0,156.0,153.0,160.0
chr1,Ilkap,21.0,26.0,33.0,43.0,69.0,26.0,33.0,30.0,42.0,19.0,33.0,44.0
chr1,Imp4,19.0,17.0,18.0,19.0,21.0,18.0,19.0,19.0,19.0,19.0,18.0,19.0
chr1,Ing5,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
chr1,Inha,17.0,20.0,22.0,22.0,22.0,21.0,22.0,18.0,20.0,13.0,22.0,22.0
chr1,Inhbb,6.0,7.0,7.0,6.0,8.0,9.0,8.0,8.0,8.0,6.0,7.0,8.0
chr1,Ino80d,28.0,26.0,27.0,30.0,35.0,25.0,24.0,26.0,29.0,26.0,25.0,30.0
chr1,Ino80dos,21.0,19.0,31.0,29.0,46.0,17.0,31.0,35.0,37.0,28.0,28.0,33.0
chr1,Inpp1,15.0,20.0,25.0,29.0,52.0,24.0,28.0,19.0,40.0,19.0,24.0,37.0
chr1,Inpp4a,150.0,159.0,156.0,155.0,277.0,139.0,143.0,150.0,185.0,141.0,151.0,169.0
chr1,Inpp5d,20.0,19.0,22.0,22.0,22.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0
chr1,Insig2,5.0,10.0,18.0,9.0,31.0,6.0,18.0,4.0,15.0,8.0,11.0,17.0
chr1,Ints7,21.0,28.0,25.0,23.0,44.0,19.0,21.0,21.0,33.0,22.0,29.0,21.0
chr1,Ipo9,40.0,38.0,48.0,41.0,69.0,37.0,45.0,40.0,51.0,42.0,42.0,51.0
chr1,Iqca,1.0,,1.0,10.0,12.0,5.0,1.0,6.0,9.0,1.0,2.0,7.0
chr1,Irs1,26.0,20.0,22.0,27.0,32.0,19.0,19.0,28.0,39.0,20.0,20.0,23.0
chr1,Itm2c,31.0,33.0,49.0,59.0,64.0,43.0,41.0,38.0,53.0,26.0,48.0,51.0
chr1,Itpkb,17.0,16.0,16.0,17.0,17.0,16.0,16.0,20.0,17.0,16.0,17.0,18.0
chr1,Ivns1abp,30.0,29.0,36.0,33.0,62.0,36.0,29.0,35.0,43.0,30.0,31.0,44.0
chr1,Jph1,42.0,70.0,84.0,112.0,94.0,27.0,49.0,97.0,127.0,63.0,62.0,83.0
chr1,Kansl1l,21.0,47.0,65.0,59.0,133.0,40.0,62.0,80.0,108.0,59.0,58.0,91.0
chr1,Kansl3,36.0,39.0,40.0,37.0,83.0,34.0,39.0,36.0,45.0,32.0,39.0,57.0
chr1,Kcnb2,45.0,50.0,65.0,52.0,251.0,53.0,58.0,62.0,84.0,57.0,53.0,58.0
chr1,Kcnh1,26.0,27.0,23.0,35.0,65.0,21.0,21.0,26.0,22.0,21.0,25.0,28.0
chr1,Kcnj10,33.0,32.0,31.0,42.0,37.0,37.0,34.0,31.0,35.0,31.0,32.0,39.0
chr1,Kcnj13,4.0,5.0,,5.0,5.0,4.0,1.0,5.0,4.0,2.0,,4.0
chr1,Kcnj9,48.0,61.0,69.0,65.0,72.0,69.0,70.0,66.0,69.0,57.0,64.0,66.0
chr1,Kcnk2,24.0,22.0,24.0,24.0,26.0,24.0,25.0,24.0,23.0,23.0,22.0,24.0
chr1,Kcnq5,199.0,548.0,599.0,176.0,1078.0,85.0,154.0,143.0,583.0,103.0,236.0,350.0
chr1,Kcnt2,45.0,65.0,80.0,69.0,108.0,73.0,71.0,62.0,76.0,65.0,62.0,80.0
chr1,Kctd18,16.0,34.0,40.0,50.0,72.0,34.0,48.0,32.0,53.0,32.0,27.0,51.0
chr1,Kctd3,53.0,57.0,65.0,76.0,146.0,34.0,50.0,56.0,85.0,35.0,56.0,85.0
chr1,Kdm5b,44.0,41.0,33.0,44.0,99.0,16.0,29.0,27.0,60.0,16.0,44.0,60.0
chr1,Kdsr,49.0,47.0,52.0,50.0,91.0,54.0,56.0,49.0,70.0,53.0,56.0,59.0
chr1,Khdrbs2,15.0,14.0,10.0,11.0,53.0,13.0,9.0,11.0,19.0,11.0,9.0,16.0
chr1,Kif1a,163.0,225.0,215.0,219.0,496.0,173.0,191.0,165.0,215.0,118.0,243.0,326.0
chr1,Kif21b,42.0,45.0,43.0,46.0,114.0,50.0,44.0,41.0,49.0,37.0,47.0,56.0
chr1,Kif26b,26.0,29.0,32.0,32.0,35.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
chr1,Kif28,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
chr1,Kifap3,24.0,34.0,30.0,31.0,71.0,34.0,33.0,33.0,43.0,31.0,34.0,41.0
chr1,Klf7,19.0,7.0,30.0,38.0,69.0,8.0,13.0,34.0,54.0,17.0,26.0,24.0
chr1,Klhdc8a,11.0,4.0,9.0,9.0,10.0,6.0,9.0,9.0,9.0,10.0,7.0,9.0
chr1,Klhdc9,4.0,4.0,7.0,6.0,8.0,3.0,3.0,4.0,6.0,5.0,4.0,5.0
chr1,Klhl12,18.0,12.0,11.0,11.0,23.0,10.0,10.0,12.0,16.0,11.0,14.0,11.0
chr1,Klhl20,22.0,23.0,23.0,24.0,25.0,23.0,25.0,24.0,26.0,24.0,27.0,24.0
chr1,Lactb2,13.0,13.0,14.0,15.0,15.0,14.0,14.0,16.0,23.0,14.0,13.0,16.0
chr1,Lamc1,8.0,9.0,8.0,9.0,17.0,8.0,8.0,10.0,10.0,8.0,9.0,9.0
chr1,Lancl1,58.0,67.0,100.0,75.0,175.0,53.0,67.0,89.0,131.0,70.0,68.0,86.0
chr1,Lbr,15.0,12.0,17.0,23.0,30.0,11.0,14.0,12.0,21.0,15.0,17.0,17.0
chr1,Lct,38.0,38.0,38.0,40.0,38.0,30.0,38.0,42.0,42.0,39.0,37.0,38.0
chr1,Lefty1,15.0,12.0,3.0,9.0,12.0,14.0,12.0,13.0,12.0,12.0,12.0,12.0
chr1,Lgr6,5.0,,10.0,4.0,1.0,,,6.0,18.0,9.0,4.0,6.0
chr1,Lhx9,14.0,20.0,21.0,25.0,24.0,20.0,21.0,23.0,24.0,20.0,25.0,22.0
chr1,Lin9,9.0,6.0,9.0,10.0,10.0,7.0,9.0,10.0,9.0,10.0,9.0,9.0
chr1,Lipt1,2.0,3.0,3.0,6.0,10.0,8.0,5.0,6.0,7.0,6.0,6.0,5.0
chr1,Lman2l,44.0,32.0,57.0,52.0,93.0,37.0,40.0,52.0,51.0,27.0,58.0,56.0
chr1,Lmbrd1,32.0,52.0,44.0,57.0,104.0,35.0,31.0,43.0,64.0,38.0,38.0,60.0
chr1,Lonrf2,42.0,41.0,60.0,56.0,134.0,37.0,56.0,47.0,57.0,39.0,47.0,66.0
chr1,Lpgat1,62.0,71.0,66.0,83.0,146.0,56.0,55.0,79.0,98.0,55.0,69.0,93.0
chr1,Lrrfip1,98.0,159.0,158.0,131.0,234.0,140.0,138.0,139.0,200.0,127.0,178.0,181.0
chr1,Lrrn2,116.0,155.0,107.0,114.0,178.0,99.0,77.0,104.0,129.0,103.0,161.0,141.0
chr1,Lypd1,21.0,18.0,21.0,24.0,69.0,16.0,22.0,24.0,26.0,17.0,17.0,22.0
chr1,Lypla1,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,7.0
chr1,Lyplal1,9.0,12.0,12.0,12.0,21.0,12.0,15.0,12.0,13.0,12.0,14.0,13.0
chr1,Macir,18.0,10.0,23.0,42.0,59.0,14.0,16.0,21.0,31.0,22.0,19.0,25.0
chr1,Maip1,6.0,10.0,12.0,12.0,24.0,12.0,13.0,13.0,16.0,11.0,10.0,16.0
chr1,Map2,319.0,408.0,553.0,407.0,1059.0,422.0,331.0,429.0,691.0,418.0,511.0,550.0
chr1,Map3k19,48.0,51.0,49.0,53.0,54.0,54.0,53.0,54.0,54.0,47.0,53.0,54.0
chr1,Map4k4,109.0,140.0,114.0,157.0,261.0,67.0,79.0,111.0,134.0,61.0,134.0,140.0
chr1,Mapkapk2,10.0,8.0,7.0,9.0,38.0,9.0,8.0,5.0,10.0,7.0,7.0,16.0
chr1,Marchf4,16.0,15.0,16.0,15.0,34.0,16.0,17.0,17.0,17.0,16.0,16.0,17.0
chr1,Mark1,51.0,73.0,81.0,69.0,167.0,61.0,61.0,66.0,74.0,57.0,80.0,95.0
chr1,Mars2,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
chr1,Mcm3,2.0,1.0,7.0,9.0,11.0,,4.0,4.0,6.0,7.0,5.0,5.0
chr1,Mcm6,10.0,6.0,10.0,10.0,13.0,9.0,10.0,10.0,10.0,9.0,8.0,13.0
chr1,Mcmdc2,4.0,1.0,11.0,9.0,13.0,1.0,11.0,9.0,13.0,3.0,9.0,8.0
chr1,Mdm4,41.0,43.0,53.0,46.0,74.0,45.0,44.0,52.0,66.0,45.0,50.0,55.0
chr1,Mettl18,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
chr1,Mettl21a,4.0,6.0,9.0,7.0,17.0,7.0,13.0,8.0,10.0,7.0,7.0,9.0
chr1,Mff,22.0,28.0,31.0,33.0,57.0,32.0,36.0,28.0,40.0,29.0,33.0,38.0
chr1,Mfsd4a,53.0,53.0,65.0,91.0,113.0,56.0,71.0,84.0,99.0,103.0,69.0,88.0
chr1,Mfsd6,29.0,33.0,34.0,36.0,41.0,31.0,36.0,38.0,38.0,34.0,35.0,36.0
chr1,Mfsd9,22.0,34.0,38.0,34.0,39.0,35.0,38.0,39.0,39.0,34.0,37.0,39.0
chr1,Mgat4a,41.0,37.0,30.0,29.0,72.0,29.0,27.0,27.0,31.0,27.0,37.0,34.0
chr1,Mgat5,24.0,19.0,24.0,21.0,40.0,17.0,18.0,25.0,26.0,17.0,17.0,21.0
chr1,Mgst3,2.0,7.0,9.0,11.0,27.0,10.0,10.0,4.0,25.0,9.0,6.0,10.0
chr1,Mir5103,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,
chr1,Mir6903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr1,Mir6904,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
chr1,Mitd1,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0
chr1,Mndal,1.0,5.0,5.0,6.0,5.0,,4.0,3.0,4.0,5.0,2.0,5.0
chr1,Mob4,10.0,5.0,8.0,13.0,29.0,12.0,13.0,11.0,16.0,6.0,18.0,11.0
chr1,Mpc2,4.0,7.0,11.0,13.0,20.0,9.0,7.0,13.0,24.0,16.0,14.0,9.0
chr1,Mpp4,3.0,3.0,3.0,5.0,23.0,4.0,4.0,3.0,8.0,3.0,3.0,7.0
chr1,Mpzl1,14.0,8.0,15.0,29.0,53.0,11.0,14.0,26.0,24.0,8.0,37.0,23.0
chr1,Mreg,10.0,16.0,15.0,18.0,17.0,15.0,16.0,18.0,16.0,16.0,18.0,18.0
chr1,Mrpl15,10.0,12.0,16.0,14.0,25.0,14.0,13.0,12.0,22.0,14.0,11.0,16.0
chr1,Mrpl30,28.0,31.0,42.0,36.0,46.0,30.0,36.0,24.0,42.0,32.0,36.0,39.0
chr1,Mrpl44,11.0,11.0,12.0,11.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0
chr1,Mrps14,5.0,8.0,8.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,9.0,7.0
chr1,Mrps9,23.0,23.0,26.0,24.0,95.0,35.0,32.0,28.0,55.0,34.0,22.0,39.0
chr1,Msc,,,,4.0,6.0,8.0,1.0,,1.0,4.0,,4.0
chr1,Mtarc2,10.0,8.0,8.0,8.0,22.0,8.0,8.0,8.0,11.0,8.0,8.0,10.0
chr1,Mterf4,3.0,4.0,4.0,4.0,9.0,5.0,11.0,6.0,5.0,5.0,5.0,10.0
chr1,Mybl1,,1.0,1.0,2.0,3.0,,2.0,2.0,2.0,3.0,2.0,1.0
chr1,Mybph,,,1.0,,1.0,,,1.0,2.0,2.0,2.0,
chr1,Myo1b,22.0,23.0,22.0,24.0,58.0,23.0,23.0,23.0,24.0,24.0,23.0,23.0
chr1,Myoc,3.0,4.0,7.0,7.0,7.0,3.0,7.0,4.0,7.0,6.0,5.0,7.0
chr1,Nab1,17.0,21.0,41.0,36.0,58.0,16.0,25.0,21.0,46.0,21.0,24.0,26.0
chr1,Nabp1,14.0,13.0,18.0,14.0,22.0,22.0,15.0,16.0,19.0,14.0,14.0,17.0
chr1,Nav1,113.0,120.0,114.0,105.0,319.0,87.0,71.0,88.0,146.0,74.0,138.0,124.0
chr1,Nbeal1,28.0,32.0,31.0,38.0,67.0,32.0,31.0,37.0,36.0,31.0,34.0,37.0
chr1,Ncf2,,1.0,5.0,3.0,6.0,5.0,2.0,1.0,10.0,5.0,6.0,6.0
chr1,Nck2,54.0,109.0,68.0,114.0,172.0,39.0,39.0,79.0,183.0,82.0,115.0,126.0
chr1,Nckap5,22.0,29.0,33.0,32.0,33.0,32.0,26.0,32.0,36.0,24.0,32.0,32.0
chr1,Ncl,31.0,30.0,31.0,27.0,38.0,26.0,34.0,31.0,28.0,31.0,30.0,34.0
chr1,Ncoa2,78.0,44.0,72.0,54.0,219.0,32.0,39.0,55.0,77.0,29.0,62.0,73.0
chr1,Ncstn,20.0,24.0,18.0,28.0,49.0,18.0,21.0,21.0,25.0,15.0,22.0,32.0
chr1,Ndufa10,9.0,21.0,19.0,19.0,54.0,17.0,18.0,19.0,21.0,16.0,19.0,28.0
chr1,Ndufb3,9.0,5.0,11.0,9.0,20.0,11.0,11.0,12.0,12.0,10.0,14.0,15.0
chr1,Ndufs1,14.0,15.0,14.0,16.0,28.0,15.0,16.0,14.0,17.0,12.0,15.0,21.0
chr1,Ndufs2,23.0,48.0,56.0,52.0,95.0,38.0,55.0,42.0,39.0,20.0,44.0,65.0
chr1,Nectin4,18.0,13.0,21.0,18.0,21.0,19.0,21.0,18.0,19.0,16.0,17.0,16.0
chr1,Nek7,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,12.0,11.0,12.0,12.0
chr1,Nemp2,8.0,7.0,8.0,21.0,39.0,14.0,18.0,8.0,23.0,10.0,6.0,21.0
chr1,Nenf,3.0,3.0,6.0,3.0,22.0,3.0,3.0,5.0,6.0,3.0,3.0,3.0
chr1,Neu4,9.0,7.0,14.0,11.0,10.0,11.0,10.0,10.0,14.0,10.0,12.0,12.0
chr1,Nfasc,243.0,312.0,311.0,326.0,581.0,270.0,246.0,301.0,347.0,180.0,375.0,322.0
chr1,Ngef,49.0,44.0,42.0,32.0,141.0,28.0,43.0,40.0,44.0,32.0,45.0,58.0
chr1,Nhej1,,,1.0,2.0,5.0,5.0,,4.0,5.0,2.0,3.0,4.0
chr1,Nhlh1,,,1.0,3.0,,,,,3.0,4.0,,
chr1,Niban1,2.0,,1.0,4.0,2.0,,,6.0,13.0,5.0,1.0,4.0
chr1,Nif3l1,5.0,3.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
chr1,Nifk,11.0,11.0,11.0,12.0,12.0,12.0,13.0,11.0,11.0,11.0,11.0,13.0
chr1,Nit1,1.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0
chr1,Nme7,7.0,5.0,5.0,7.0,16.0,4.0,9.0,7.0,17.0,8.0,3.0,12.0
chr1,Nmnat2,52.0,37.0,39.0,38.0,164.0,27.0,31.0,30.0,39.0,29.0,40.0,33.0
chr1,Nop58,5.0,4.0,6.0,7.0,19.0,5.0,4.0,7.0,10.0,6.0,4.0,8.0
chr1,Nos1ap,272.0,336.0,220.0,175.0,724.0,246.0,204.0,278.0,418.0,139.0,384.0,340.0
chr1,Npas2,30.0,29.0,30.0,31.0,58.0,30.0,29.0,29.0,32.0,30.0,32.0,31.0
chr1,Nppc,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
chr1,Nrp2,60.0,75.0,74.0,80.0,117.0,53.0,62.0,54.0,100.0,61.0,69.0,61.0
chr1,Nuak2,5.0,2.0,2.0,8.0,18.0,1.0,,4.0,16.0,1.0,2.0,5.0
chr1,Nucks1,19.0,16.0,25.0,21.0,32.0,17.0,25.0,18.0,26.0,22.0,24.0,25.0
